,product_name,year,varietal,origin,price,rating,rating_count
2626,Sterling Heritage Collection Napa Cabernet Sauvignon,2018,Cabernet Sauvignon,California,45,4.0,90
2627,Wittmann Rheinhessen Spatburgunder Trocken,2019,Pinot Noir,Germany,33,3.9,7
2628,Hattingley Valley Classic,Reserve,Non-Vintage Sparkling Wine,England,47,3.7,9
2629,Tenuta di Valgiano Palistorti Rosso,2020,Other Red Blends,Italy,35,0.0,0
2630,Braai Cabernet Sauvignon,2019,Cabernet Sauvignon,Africa,18,0.0,0
2631,Borgogno Barbera d'Alba,2020,Barbera,Italy,29,4.2,7
2632,Terras Gauda Abadia de San Campio Albarino,2021,Albarino,Spain,20,0.0,0
2633,Epiphany Rodney's Vineyard Grenache,2018,Grenache,California,31,0.0,0
2634,Dry Creek Vineyard Cabernet Sauvignon,2019,Cabernet Sauvignon,California,32,0.0,0
2635,Domaine des Chers Julienas Vieilles Vignes,2019,Gamay,France,23,4.0,7
2636,Quady North Pistoleta,2019,Rhone White Blends,Oregon,19,3.7,6
2637,Skylark Red Belly,2018,Rhone Red Blends,California,19,4.1,5
2638,Maison Philippe Viallet Vin De Savoie Blanc,2020,Other White Blends,France,15,0.0,0
2639,Lustau Fino del Puerto Gonzales Obregon,(500ML),Sherry,Spain,19,3.9,13
2640,Couvent des Jacobins (Futures Pre-Sale),2020,Bordeaux Red Blends,France,36,0.0,0
2641,Michael David Winery Petite Petit,2019,Petite Sirah,California,18,4.1,61
2642,Cambria Julia's Vineyard Pinot Noir,2020,Pinot Noir,California,25,3.7,11
2643,Veuve Fourny et Fils Brut Premier Cru Grande,Reserve,Non-Vintage Sparkling Wine,France,51,4.4,11
2644,Vasse Felix Cabernet Sauvignon,2018,Cabernet Sauvignon,Australia,47,3.5,13
2645,Chateau de Carles,2019,Bordeaux Red Blends,France,19,0.0,0
2646,Louis Martini Monte Rosso Cabernet Sauvignon,2016,Cabernet Sauvignon,California,150,4.1,17
2647,Pico Maccario Lavignone Barbera d'Asti,2020,Barbera,Italy,20,3.8,24
2648,Jean-Claude Boisset Les Ursulines Pinot Noir,2019,Pinot Noir,France,21,3.9,11
2649,Tether Cabernet Sauvignon,2019,Cabernet Sauvignon,California,49,0.0,0
2650,Digby Fine English,Brut,Non-Vintage Sparkling Wine,England,49,3.8,13
2651,Marenco Scrapona Moscato d'Asti,2020,Muscat,Italy,20,4.3,15
2652,Bodegas Jorge Ordonez Malaga Number 1 Seleccion Especial (375ML half-bottle),2019,Other Dessert,Spain,22,0.0,0
2653,Clos du Caillou Cotes du Rhone Les Quartz,2020,Rhone Red Blends,France,42,0.0,0
2654,Chateau Bellevue Mondotte,2016,Bordeaux Red Blends,France,199,0.0,0
2655,Casas del Bosque Gran Reserva Cabernet Sauvignon,2019,Cabernet Sauvignon,Chile,19,0.0,0
2656,Domaine De La Verde Vacqueyras Prelude,2019,Rhone Red Blends,France,19,0.0,0
2657,Quinta Dos Murcas Assobio Red,2017,Other Red Blends,Portugal,14,2.9,7
2658,Bodegas Ateca Atteca Old Vine Garnacha,2019,Grenache,Spain,15,0.0,0
2659,Barossa Valley Estate Shiraz,2019,Syrah/Shiraz,Australia,15,0.0,0
2660,Donna Laura Ali,2020,Tuscan Blends,Italy,13,3.8,6
2661,Metaphora Cabernet Sauvignon,2013,Cabernet Sauvignon,California,250,0.0,0
2662,Cuvaison Chardonnay,2019,Chardonnay,California,30,0.0,0
2663,Alpha Estate Turtles Vineyard Malagouzia,2021,Other White Wine,Greece,20,4.1,7
2664,Pride Mountain Vineyards Reserve Cabernet Sauvignon,2011,Cabernet Sauvignon,California,195,0.0,0
2665,Torbreck Hillside Grenache,2017,Grenache,Australia,85,0.0,0
2666,Joseph Drouhin Beaune Clos des Mouches Premier Cru Rouge,2020,Pinot Noir,France,169,0.0,0
2667,Patrick Piuze Chablis Butteaux Premier Cru,2020,Chardonnay,France,85,0.0,0
2668,Ehlers Estate Cabernet Sauvignon,2018,Cabernet Sauvignon,California,72,0.0,0
2669,Mount Eden Vineyards Estate Chardonnay,2018,Chardonnay,California,59,0.0,0
2670,Schiopetto Pinot Grigio,2018,Pinot Gris/Grigio,Italy,30,4.0,40
2671,Sandeman Quinta Do Seixo,2019,Port,Portugal,80,0.0,0
2672,Tenuta di Arceno Il Fauno di Arcanum,2019,Bordeaux Red Blends,Italy,42,0.0,0
2673,Braida Vigna Senza Nome Moscato d'Asti (375ML half-bottle),2020,Muscat,Italy,12,0.0,0
2674,Clefs des Murailles Vacqueyras,2019,Rhone Red Blends,France,23,0.0,0
2675,Storybook Mountain Mayacamas Range Zinfandel,2017,Zinfandel,California,42,4.4,8
2676,Epiphany Inspiration Red,2019,Rhone Red Blends,California,27,0.0,0
2677,Cannonball Cabernet Sauvignon,2019,Cabernet Sauvignon,California,15,4.1,30
2678,Guinigi Chianti Classico Riserva,2018,Sangiovese,Italy,27,0.0,0
2679,Mas Donis Old Vines,2018,Rhone Red Blends,Spain,15,3.7,12
2680,Roland Lavantureux Chablis,2020,Chardonnay,France,35,0.0,0
2681,Roger Sabon Chateauneuf-du-Pape Le Secret des Sabon,2015,Rhone Red Blends,France,215,0.0,0
2682,Liquid Farm Golden Slope Chardonnay,2019,Chardonnay,California,58,0.0,0
2683,Darioush Signature Viognier,2021,Viognier,California,58,0.0,0
2684,Gessinger Zeltinger Sonnenuhr Riesling Spatlese,2018,Riesling,Germany,37,0.0,0
2685,Henri Bourgeois Les Baronnes Sancerre Rouge,2018,Pinot Noir,France,32,4.1,5
2686,Giornata Il Campo Rosso,2019,Other Red Blends,California,22,4.2,21
2687,Domaine Weinbach Pinot Blanc,2020,Pinot Blanc,France,27,4.1,6
2688,Morgan Cotes du Crow's,2019,Other Red Blends,California,22,3.9,9
2689,Talenti Brunello di Montalcino Pian di Conte Riserva,2016,Sangiovese,Italy,79,0.0,0
2690,Cornell Vineyards Cabernet Sauvignon,2018,Cabernet Sauvignon,California,184,5.0,21
2691,Dievole Chianti Classico Riserva Novecento,2017,Sangiovese,Italy,50,0.0,0
2692,Masi Masianco Pinot Grigio/Verduzzo,2020,Pinot Gris/Grigio,Italy,15,3.3,12
2693,Sandhi Sta. Rita Hills Chardonnay,2020,Chardonnay,California,32,3.8,21
2694,Gosset Grand Blanc de Blancs,Brut,Non-Vintage Sparkling Wine,France,89,4.5,12
2695,Vina San Pedro 1865 Selected Vineyards Cabernet Sauvignon,2018,Cabernet Sauvignon,Chile,16,0.0,0
2696,Tenuta Luce Lucente,2018,Tuscan Blends,Italy,24,3.8,28
2697,Chateau Meyney,2018,Bordeaux Red Blends,France,33,4.3,13
2698,Andreola Mas de Fer Rive di Soligo,Prosecco,Non-Vintage Sparkling Wine,Italy,21,3.4,10
2699,Dona Paula 1350 Red Blend,2016,Other Red Blends,Argentina,25,4.1,17
2700,Bonterra Organically Grown Chardonnay,2020,Chardonnay,California,12,3.7,18
2701,Paul Dolan Vineyards Organically Grown Cabernet Sauvignon,2020,Cabernet Sauvignon,California,30,3.8,20
2702,Samuel Billaud Chablis Montee de Tonnerre Premier Cru,2020,Chardonnay,France,74,0.0,0
2703,Rhys Vineyards Bearwallow Vineyard Chardonnay,2016,Chardonnay,California,89,0.0,0
2704,Domaine Bachelet-Monnot Maranges La Fussiere Premier Cru Blanc,2020,Chardonnay,France,59,0.0,0
2705,Felton Road Cornish Point Pinot Noir,2020,Pinot Noir,Zealand,72,0.0,0
2706,Allegrini La Grola,2018,Corvina,Italy,35,4.0,16
2707,1881 Napa Cabernet Sauvignon,2018,Cabernet Sauvignon,California,41,4.4,68
2708,Cristom Eola-Amity Hills Chardonnay,2020,Chardonnay,Oregon,41,0.0,0
2709,Laetitia Brut,Cuvee,Non-Vintage Sparkling Wine,California,28,4.6,8
2710,Omen Rorick Heritage Vineyard Barbera,2019,Barbera,California,38,3.2,6
2711,Decoy Brut,Cuvee,Non-Vintage Sparkling Wine,California,25,3.9,44
2712,Louis Jadot Bourgogne Chardonnay,2020,Chardonnay,France,18,3.5,16
2713,Kaiken Indomito Cabernet Franc,2019,Cabernet Franc,Argentina,18,0.0,0
2714,Oliver Winery Lemon,Moscato,Fruit Wine,U.S.,15,3.8,5
2715,Selvapiana Chianti Rufina,2020,Sangiovese,Italy,17,3.8,20
2716,Domaine Lafage Miraflors Rose,2020,Rosé,France,19,3.7,30
2717,Chateau Grand-Puy-Lacoste (Futures Pre-Sale),2020,Bordeaux Red Blends,France,77,0.0,0
2718,Benziger Sonoma County Cabernet Sauvignon,2019,Cabernet Sauvignon,California,20,4.0,10
2719,Catena Appellation Lujan de Cuyo White Clay Semillon Chenin Blanc,2020,Other White Blends,Argentina,21,3.5,15
2720,Domus Aurea Cabernet Sauvignon,2019,Cabernet Sauvignon,Chile,74,0.0,0
2721,Mount Mary Vineyards Pinot Noir,2018,Pinot Noir,Australia,84,0.0,0
2722,Revana Estate Cabernet Sauvignon,2018,Cabernet Sauvignon,California,189,0.0,0
2723,Tolpuddle Vineyard Chardonnay,2021,Chardonnay,Australia,85,0.0,0
2724,Hanzell Pinot Noir,2016,Pinot Noir,California,98,0.0,0
2725,Site Larner Vineyard Red,2018,Rhone Red Blends,California,54,0.0,0
2726,Terre Rouge Roussanne,2014,Roussanne,California,36,0.0,0
2727,Bootleg Red Blend,2017,Other Red Blends,California,40,0.0,0
2728,Grgich Hills Estate Rose,2021,Rosé,California,31,3.9,5
2729,Honig Reserve Sauvignon Blanc Rutherford,2021,Sauvignon Blanc,California,38,0.0,0
2730,Terlan Terlaner Cuvee,2021,Other White Blends,Italy,31,0.0,0
2731,Montsecano Pinot Noir,2018,Pinot Noir,Chile,40,0.0,0
2732,Domaine Remi Jobard Monthelie Vignes Rondes Premier Cru,2018,Pinot Noir,France,74,0.0,0
2733,Lustau Capataz Andres Deluxe Cream,Sherry,Sherry,Spain,20,4.3,61
2734,Cune,Cava,Non-Vintage Sparkling Wine,Spain,13,4.2,12
2735,Famille Ravoire Jas Des Vignes Alpes De Hautes Provence,2021,Rosé,France,15,4.5,33
2736,Famille Perrin Vinsobres Les Cornuds,2018,Rhone Red Blends,France,20,3.9,54
2737,Schloss Vollrads Rheingau Riesling Spatlese,2017,Riesling,Germany,39,4.6,6
2738,Jean-Marc Vincent Santenay Le Beaurepaire Premier Cru,2020,Pinot Noir,France,139,0.0,0
2739,Howard Park Flint Rock Shiraz,2017,Syrah/Shiraz,Australia,22,3.9,44
2740,Lavau Chateauneuf-du-Pape,2019,Rhone Red Blends,France,31,0.0,0
2741,Silverado Cabernet Sauvignon,2018,Cabernet Sauvignon,California,54,4.2,38
2742,Chateau Pape Clement (Futures Pre-Sale),2020,Bordeaux Red Blends,France,94,0.0,0
2743,Kendall-Jackson Vintner's Reserve Pinot Gris,2020,Pinot Gris/Grigio,California,15,4.5,13
2744,Domaines Ott Clos Mireille Cotes de Provence Rose,2021,Rosé,France,56,0.0,0
2745,Casadei Petit Verdot,2016,Petit Verdot,Italy,52,0.0,0
2746,Kettmeir Pinot Bianco,2020,Pinot Blanc,Italy,19,4.4,12
2747,Red Car Heaven & Earth Pinot Noir,2018,Pinot Noir,California,75,0.0,0
2748,Domaine Laroche Chablis Les Vaudevey Premier Cru,2019,Chardonnay,France,57,0.0,0
2749,Brocard Sainte Claire Chablis,2021,Chardonnay,France,26,0.0,0
2750,Commanderie des Hospitaliers Grenache Syrah Mourvedre,2019,Rhone Red Blends,France,25,0.0,0
2751,San Salvatore Ceraso Paestum Aglianico,2019,Aglianico,Italy,25,3.7,15
2752,Echeverria No Es Pituko Natural Wine Cabernet Sauvignon,2021,Cabernet Sauvignon,Chile,16,2.8,6
2753,Cecchi Chianti Classico,2019,Sangiovese,Italy,19,0.0,0
2754,Clos Fourtet,2016,Bordeaux Red Blends,France,157,0.0,0
2755,Rene Rostaing Cote-Rotie La Landonne,1995,Syrah/Shiraz,France,259,0.0,0
2756,Kendall-Jackson Vintner's Reserve Merlot,2019,Merlot,California,22,0.0,0
2757,Gancia Moscato di,Asti,Muscat,Italy,14,4.7,29
2758,J. Lohr Estates Los Osos Merlot,2020,Merlot,California,16,0.0,0
2759,Bodegas Mas Alta Black Slate La Vilella Alta,2018,Other Red Blends,Spain,24,4.0,40
2760,Larmandier-Bernier Les Chemins d'Avize Blanc de Blancs Grand Cru,2014,Vintage Sparkling Wine,France,169,0.0,0
2761,Chateau Doisy Vedrines Sauternes (375ML half-bottle),2015,Other Dessert,France,24,4.0,41
2762,Catena Zapata Adrianna Vineyard River Malbec,2019,Malbec,Argentina,199,0.0,0
2763,Mirabeau Pure Rose,2021,Rosé,France,26,0.0,0
2764,Banfi Chianti Superiore,2020,Sangiovese,Italy,13,0.0,0
2765,Falcone Cabernet Sauvignon,2019,Cabernet Sauvignon,California,39,0.0,0
2766,Bodegas Renacer Punto Final Cabernet Franc Reserva,2019,Cabernet Franc,Argentina,19,0.0,0
2767,Maquis Carmenere,2019,Carmenere,Chile,23,0.0,0
2768,Domaine Louis Michel et Fils Chablis,2020,Chardonnay,France,34,0.0,0
2769,Ron Rubin Russian River Valley Chardonnay,2019,Chardonnay,California,19,4.5,26
2770,Chateau Smith Haut Lafitte Le Petit Haut Lafitte,2019,Bordeaux Red Blends,France,32,3.8,6
2771,Chateau d'Esclans Whispering Angel Rose (1.5 Liter Magnum),2021,Rosé,France,68,0.0,0
2772,Feudo di Santa Tresa Frappato,2018,Frappato,Italy,13,3.6,18
2773,Teso la Monja Romanico,2019,Tempranillo,Spain,20,0.0,0
2774,Lallier Blanc de Blancs,Brut,Non-Vintage Sparkling Wine,France,79,0.0,0
2775,Santa Julia Organic Cabernet Sauvignon,2021,Cabernet Sauvignon,Argentina,11,3.2,24
2776,Lustau East India,Solera,Sherry,Spain,26,4.2,118
2777,Albert Bichot Cremant de Bourgogne Brut,Reserve,Non-Vintage Sparkling Wine,France,27,3.9,26
2778,Chateau Saintayme,2019,Bordeaux Red Blends,France,19,3.7,5
2779,Llopart Brut Reserva Rose,2019,Sparkling Rosé,Spain,26,0.0,0
2780,Chateau Fontenil,2019,Bordeaux Red Blends,France,34,3.7,5
2781,Weingut Hans Wirsching Iphofer Kalb Silvaner,2020,Silvaner,Germany,37,0.0,0
2782,Leeuwin Estate Art Series Shiraz,2018,Syrah/Shiraz,Australia,33,0.0,0
2783,Troupis Winery Hoof & Lur Wild Ferment Moschofilero,2021,Moschofilero,Greece,19,0.0,0
2784,Von Winning Kieselberg Riesling Grosses Gewachs,2018,Riesling,Germany,89,0.0,0
2785,Chateau Bourgneuf,2018,Bordeaux Red Blends,France,89,0.0,0
2786,McPrice Myers Bull By the Horns Cabernet Sauvignon,2020,Cabernet Sauvignon,California,25,4.5,11
2787,Chateau Ste. Michelle Cabernet Sauvignon,2018,Cabernet Sauvignon,Washington,15,3.9,110
2788,Four Vines Old Vine Zinfandel,2020,Zinfandel,California,12,0.0,0
2789,Chateau Canon,2016,Bordeaux Red Blends,France,204,4.2,13
2790,Somerston Estate Cabernet Sauvignon,2014,Cabernet Sauvignon,California,139,0.0,0
2791,Santadi Vermentino Villa Solais,2021,Vermentino,Italy,16,0.0,0
2792,Bodega Aniello Trousseau,2017,Trousseau,Argentina,45,0.0,0
2793,Domaine Chante Cigale Chateauneuf-du-Pape Extrait Blanc,2019,Rhone White Blends,France,79,0.0,0
2794,Turley Hayne Vineyard Petite Syrah,2020,Petite Sirah,California,79,0.0,0
2795,Lavinea Temperance Hill Pinot Noir,2018,Pinot Noir,Oregon,75,0.0,0
2796,Martin Ray Hallberg Ranch Pinot Noir,2021,Pinot Noir,California,55,0.0,0
2797,Marchesi di Gresy Barbaresco Martinenga (375ML half-bottle),2018,Nebbiolo,Italy,38,0.0,0
2798,Feudi di San Gregorio Cutizzi Greco di Tufo,2021,Greco,Italy,37,0.0,0
2799,Rusack Santa Maria Valley Bien Nacido Chardonnay,2018,Chardonnay,California,42,0.0,0
2800,Grgich Hills Estate Cabernet Sauvignon (1.5 Liter Magnum),2016,Cabernet Sauvignon,California,149,0.0,0
2801,Schiavenza Barolo Broglio,2016,Nebbiolo,Italy,53,0.0,0
2802,Skylark Rodgers Creek Syrah,2018,Syrah/Shiraz,California,33,0.0,0
2803,Gagliole Rubiolo Chianti Classico,2019,Sangiovese,Italy,22,0.0,0
2804,Glaetzer Anaperenna Shiraz/Cabernet Sauvignon,2017,Other Red Blends,Australia,78,0.0,0
2805,Terredora di Paolo Falanghina Irpinia,2021,Falanghina,Italy,19,0.0,0
2806,Robert Weil Riesling Tradition,2020,Riesling,Germany,23,4.2,15
2807,Carpineto Dogajolo Rosso,2019,Other Red Blends,Italy,13,4.2,19
2808,Golden West Pinot Noir,2020,Pinot Noir,Washington,20,4.0,12
2809,Decoy Limited Napa Valley Cabernet Sauvignon (375ML half-bottle),2018,Cabernet Sauvignon,California,14,0.0,0
2810,Yalumba Y Series Sauvignon Blanc,2021,Sauvignon Blanc,Australia,14,0.0,0
2811,Oliver Winery Blueberry,Moscato,Fruit Wine,U.S.,15,4.0,14
2812,Otuwhero Estates OTU Sauvignon Blanc,2021,Sauvignon Blanc,Zealand,17,0.0,0
2813,Famille Perrin Les Christins Vacqueyras,2018,Rhone Red Blends,France,28,3.7,7
2814,Lanson Le Rose,Brut,Sparkling Rosé,France,69,4.4,35
2815,Quinta de la Rosa Estate Red,2019,Other Red Blends,Portugal,23,0.0,0
2816,Margan Family White Label Semillon,2019,Semillon,Australia,29,4.0,22
2817,Cellier des Dauphins Les Dauphins Cuvee Speciale Cotes du Rhone,2019,Rhone Red Blends,France,11,4.1,109
2818,Clos des Lunes Lune Blanche,2019,Bordeaux White Blends,France,22,4.7,35
2819,Casas del Bosque Gran Reserva Syrah,2020,Syrah/Shiraz,Chile,19,0.0,0
2820,Lavau Rasteau,2018,Rhone Red Blends,France,18,3.7,7
2821,Chateau de Rouanne Vinsobres Rouge,2019,Rhone Red Blends,France,48,0.0,0
2822,Anakota Helena Montana Vineyard Cabernet Sauvignon,2019,Cabernet Sauvignon,California,175,0.0,0
2823,Domaine Della Earl Stephens Vineyard Pinot Noir,2018,Pinot Noir,California,77,0.0,0
2824,Quinta de la Rosa Vintage Port,2016,Port,Portugal,90,0.0,0
2825,Pride Mountain Vineyards Chardonnay,2020,Chardonnay,California,49,0.0,0
2826,K Vintners Roma,2019,Other Red Blends,Washington,60,0.0,0
2827,Terlan Gries Riserva Lagrein,2019,Lagrein,Italy,49,0.0,0
2828,Jean Vesselle L'Expression Brut,Nature,Non-Vintage Sparkling Wine,France,52,0.0,0
2829,La Crema Kelli Ann Vineyard Chardonnay,2018,Chardonnay,California,55,4.5,6
2830,Avignonesi Desiderio Merlot,2018,Merlot,Italy,60,0.0,0
2831,Hendry Block 7 and 22 Zinfandel,2018,Zinfandel,California,39,0.0,0
2832,Gary Farrell Olivet Lane Chardonnay,2019,Chardonnay,California,52,0.0,0
2833,Guinigi Brunello Di Montalcino,2015,Sangiovese,Italy,58,0.0,0
2834,Nicolas-Jay Affinites Chardonnay,2019,Chardonnay,Oregon,51,0.0,0
2835,Altos las Hormigas Appellation Paraje Altamira Malbec,2019,Malbec,Argentina,49,0.0,0
2836,Podere Giodo Toscana Rosso,2017,Sangiovese,Italy,61,0.0,0
2837,La Lecciaia Toscana Rosso,2016,Sangiovese,Italy,12,4.7,17
2838,Antonella Corda Nuragus,2021,Other White Wine,Italy,23,0.0,0
2839,Querciabella Mongrana,2019,Tuscan Blends,Italy,23,4.4,13
2840,Familia Salton Intenso,Brut,Non-Vintage Sparkling Wine,Brazil,18,0.0,0
2841,Graffito Malbec,2018,Malbec,Argentina,18,4.0,46
2842,Chateau Canon La Gaffeliere,2016,Bordeaux Red Blends,France,105,4.5,44
2843,Pierre Sparr Cremant d'Alsace Brut,Rose,Sparkling Rosé,France,24,4.3,127
2844,Chateau Ducru-Beaucaillou Madame de Beaucaillou (Futures Pre-Sale),2021,Bordeaux Red Blends,France,23,0.0,0
2845,Mauritson Sauvignon Blanc,2020,Sauvignon Blanc,California,27,4.0,19
2846,Charles Krug Sauvignon Blanc,2021,Sauvignon Blanc,California,19,3.6,16
2847,Amici Olema Sauvignon Blanc,2020,Sauvignon Blanc,France,18,4.1,7
2848,Broadbent 10 Year Malmsey,Madeira,Madeira,Portugal,49,4.4,49
2849,The Walls Curiositas,2019,Cabernet Sauvignon,Washington,81,0.0,0
2850,Jean-Paul Droin Chablis Montmains Premier Cru,2020,Chardonnay,France,74,0.0,0
2851,Foxen Santa Maria Valley Pinot Noir,2019,Pinot Noir,California,37,0.0,0
2852,Cono Sur Organic Pinot Noir,2020,Pinot Noir,Chile,12,3.7,12
2853,Quinta de Chocapalha Red,2016,Other Red Blends,Portugal,16,3.9,31
2854,Southern Right Sauvignon Blanc,2021,Sauvignon Blanc,Africa,16,4.2,11
2855,Walt Clos Pepe Pinot Noir,2018,Pinot Noir,California,74,0.0,0
2856,Pierre Sparr Cremant d'Alsace Reserve,Brut,Non-Vintage Sparkling Wine,France,24,4.3,80
2857,DeLille Grand Ciel Cabernet Sauvignon,2017,Cabernet Sauvignon,Washington,159,0.0,0
2858,Delaire Graff Reserve Chardonnay,2019,Chardonnay,Africa,26,0.0,0
2859,Olivares Altos de la Hoya,2020,Mourvedre,Spain,13,3.8,7
2860,McBride Sisters Black Girl Magic Sparkling,Brut,Non-Vintage Sparkling Wine,California,24,4.1,24
2861,Quartz Reef Methode Traditionnelle,Brut,Non-Vintage Sparkling Wine,Zealand,32,4.1,13
2862,Cono Sur 20 Barrel Pinot Noir,2019,Pinot Noir,Chile,29,0.0,0
2863,Hamel Nuns Canyon Vineyard Cabernet Sauvignon,2016,Cabernet Sauvignon,California,169,0.0,0
2864,Patrice Rion Nuits-St-Georges Clos Saint-Marc Premier Cru Monopole,2017,Pinot Noir,France,129,0.0,0
2865,Ink Grade Howell Mountain Cabernet Sauvignon,2017,Cabernet Sauvignon,California,179,0.0,0
2866,Vinedos de Paganos La Nieta,2019,Tempranillo,Spain,169,0.0,0
2867,Domaine Henri Gouges Nuits-Saint-Georges Les Pruliers Premier Cru,2019,Pinot Noir,France,149,0.0,0
2868,Ramey Pedregal Vineyard Cabernet Sauvignon,2015,Cabernet Sauvignon,California,200,0.0,0
2869,Keenan Upper Bowl Vineyard Cabernet Franc,2019,Cabernet Franc,California,76,0.0,0
2870,Ancien Wines Mink Vineyard Pinot Noir,2018,Pinot Noir,California,54,0.0,0
2871,LaRue Rice-Spivak Vineyard Pinot Noir,2016,Pinot Noir,California,74,0.0,0
2872,G.D. Vajra Langhe Freisa Kye,2017,Freisa,Italy,49,0.0,0
2873,Cobb Wines Emmaline Ann Vineyard Pinot Noir,2018,Pinot Noir,California,79,0.0,0
2874,Quinta do Vesuvio Vintage Port,2001,Port,Portugal,80,0.0,0
2875,Chateau Minuty 281 Rose,2021,Rosé,France,95,0.0,0
2876,Hickinbotham Brooks Road Shiraz,2018,Syrah/Shiraz,Australia,74,0.0,0
2877,Marchand-Tawse Mazy-Chambertin Grand Cru,2014,Pinot Noir,France,199,0.0,0
2878,Samuel Billaud Chablis,2020,Chardonnay,France,38,0.0,0
2879,Martin Ray Sonoma-Napa Cabernet Sauvignon,2020,Cabernet Sauvignon,California,30,0.0,0
2880,Robert Weil Rheingau Riesling Trocken,2021,Riesling,Germany,29,0.0,0
2881,Bodegas Vegalfaro Caprasia Bobal Anfora,2017,Bobal,Spain,23,3.4,9
2882,Masstengo Purple Reign,2020,Other White Blends,Australia,22,3.8,8
2883,El Coto Rioja Blanco,2021,Viura,Spain,12,0.0,0
2884,San Simeon Stefano Vineyard Viognier,2021,Viognier,California,19,4.4,13
2885,King Palm Chardonnay,2019,Chardonnay,California,25,3.8,13
2886,Sean Minor 4B Chardonnay,2020,Chardonnay,California,16,0.0,0
2887,Hess Collection Iron Corral Cabernet Sauvignon,2019,Cabernet Sauvignon,California,59,0.0,0
2888,Domaine Lucien Lardy Fleurie Les Moriers,2020,Gamay,France,23,0.0,0
2889,Bodegas Sierra Salinas Mo Monastrell,2019,Mourvedre,Spain,11,3.4,18
2890,Douloufakis Dafnios White,2021,Other White Wine,Greece,17,0.0,0
2891,Zorzal Gran Terroir Pinot Noir,2019,Pinot Noir,Argentina,17,3.9,17
2892,Gamble Family Vineyards Sauvignon Blanc,2021,Sauvignon Blanc,California,34,3.8,5
2893,Pietroso Brunello di Montalcino,2017,Sangiovese,Italy,76,0.0,0
2894,Anne Sophie Dubois Fleurie L'Alchimiste,2019,Gamay,France,36,4.1,8
2895,Mendel Malbec,2020,Malbec,Argentina,23,3.8,14
2896,Santa Ema Reserva Cabernet Sauvignon,2018,Cabernet Sauvignon,Chile,18,3.8,60
2897,Chateau Poujeaux,2019,Bordeaux Red Blends,France,28,0.0,0
2898,Pertinace Nebbiolo,2019,Nebbiolo,Italy,22,3.9,5
2899,Vina Real Reserva,2015,Tempranillo,Spain,32,4.2,14
2900,Paula Kornell California,Brut,Non-Vintage Sparkling Wine,California,21,3.9,52
2901,Hanzell Chardonnay,2017,Chardonnay,California,69,0.0,0
2902,Chateau d'Esclans Whispering Angel Rose (375ML half-bottle),2021,Rosé,France,14,0.0,0
2903,Rainstorm Pinot Gris,2021,Pinot Gris/Grigio,Oregon,16,3.9,6
2904,Sommariva Prosecco Superiore,Brut,Non-Vintage Sparkling Wine,Italy,20,3.9,43
2905,Kanonkop Kadette Cabernet Sauvignon,2019,Cabernet Sauvignon,Africa,19,3.8,14
